allowed_for_evaluation,card_path,claim_boundary,clean_prediction,detector,sample_id,transformation,transformed_prediction,validation_level,verdict
True,slack_eval/cards/section_slack/dbe34f3ceff388a6f27f8e70e6ad8b98d95d5a4b73dba9cfd4817add5e012776.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dbe34f3ceff388a6f27f8e70e6ad8b98d95d5a4b73dba9cfd4817add5e012776,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dbefdb9a96bfe583f07f892e9b8031a44e8caf34a5bac9ddee58fde3c3fb4f34.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dbefdb9a96bfe583f07f892e9b8031a44e8caf34a5bac9ddee58fde3c3fb4f34,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dbfb337cb3f186abdf0c73dcd1fa275ac719deda4d430c109a9137be482ddbe9.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dbfb337cb3f186abdf0c73dcd1fa275ac719deda4d430c109a9137be482ddbe9,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc0768656705df819f5366c9397e8521ecdfe3ab4f9e5cd5ffeb3eff5c653d94.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc0768656705df819f5366c9397e8521ecdfe3ab4f9e5cd5ffeb3eff5c653d94,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc0a3ba629352a9d1a01825eb50406021b4ab938ba5a9bb7f56c4f03b3697637.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc0a3ba629352a9d1a01825eb50406021b4ab938ba5a9bb7f56c4f03b3697637,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc0ba24f10d0d6f9aa1f37ea3e832603b83ed9f89acfeaaa4db3c830446eb884.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc0ba24f10d0d6f9aa1f37ea3e832603b83ed9f89acfeaaa4db3c830446eb884,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc0cb3e4b9af7374e4c1aa12c60a6e31ff4c5f284de8b633e17dd52ad428cfea.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc0cb3e4b9af7374e4c1aa12c60a6e31ff4c5f284de8b633e17dd52ad428cfea,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc0d1b7e5bcaa50cf1c7f738246753b7e0a30897c3e70e832f344e795ad801e2.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,dc0d1b7e5bcaa50cf1c7f738246753b7e0a30897c3e70e832f344e795ad801e2,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/dc0f2e30d3862b0fe3819bb78d17ac8c1131943491f1b8e91eb7eaa3460fd2ba.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc0f2e30d3862b0fe3819bb78d17ac8c1131943491f1b8e91eb7eaa3460fd2ba,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc143105e9f3e4f74a34f5a8048cae7fc2800a09e23813778ac6834664a08944.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc143105e9f3e4f74a34f5a8048cae7fc2800a09e23813778ac6834664a08944,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc14743f0c58595e84d80cf3579f6d162d378312c6b017380a1e43c870f9f9fd.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,dc14743f0c58595e84d80cf3579f6d162d378312c6b017380a1e43c870f9f9fd,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/dc2ed1f57ca0f5848c9d4579c21a6f645c2c197c1d88bd6ef7b314d7364e0890.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc2ed1f57ca0f5848c9d4579c21a6f645c2c197c1d88bd6ef7b314d7364e0890,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc32dbfa9c7f0824b6a271538366942f3a3683dd4d16d453784e9610aefd1734.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc32dbfa9c7f0824b6a271538366942f3a3683dd4d16d453784e9610aefd1734,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc36bc5877f89bcde313e697c40c38f399e3320a583d406869be3cf4f34d8c32.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc36bc5877f89bcde313e697c40c38f399e3320a583d406869be3cf4f34d8c32,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc41fd04598cb24295289795b8ec166e0467236a775bab0ecf54404001603aca.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc41fd04598cb24295289795b8ec166e0467236a775bab0ecf54404001603aca,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc4a4aabaa2db2cd79d01d12e35ae7402a4aa8193660141c30ee216cf27f189a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,dc4a4aabaa2db2cd79d01d12e35ae7402a4aa8193660141c30ee216cf27f189a,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/dc4ab318f4bc3ed2fbebb0979dc1756f0a0efc2f0452e1b79c9d7ce87540285d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc4ab318f4bc3ed2fbebb0979dc1756f0a0efc2f0452e1b79c9d7ce87540285d,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc4c40014f57ee2f55556c86a5fcfe039c1385ef77b418889b7b18a8b9dbea19.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc4c40014f57ee2f55556c86a5fcfe039c1385ef77b418889b7b18a8b9dbea19,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc4e1555e5038c7a6a5aea951f2c3b74ec2286db6f24b6a2502972deb84ec8b8.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc4e1555e5038c7a6a5aea951f2c3b74ec2286db6f24b6a2502972deb84ec8b8,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc60c10824b20d32ef6291e00f2f38cc6c2f7ac5cd2d701bc98dfa1ad75cab2c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc60c10824b20d32ef6291e00f2f38cc6c2f7ac5cd2d701bc98dfa1ad75cab2c,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc6113b331dc4ec6f1e1a5a499ed20ea59dc5a80b1146cf2605eafed92a8d0ef.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc6113b331dc4ec6f1e1a5a499ed20ea59dc5a80b1146cf2605eafed92a8d0ef,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc655a7b0376a189ca33be43bd5bc4b71f094a2c7d5dabb49a0e62e649b19d4b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc655a7b0376a189ca33be43bd5bc4b71f094a2c7d5dabb49a0e62e649b19d4b,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc66843f5a304362179f9fe4ca1a1d0b1249934e545c303c3ee353d061dd0ffa.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,dc66843f5a304362179f9fe4ca1a1d0b1249934e545c303c3ee353d061dd0ffa,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/dc68288fbf24e468f8f6f6d47ecbe126016b6edcf6d0ee380165e9c9317d83dd.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc68288fbf24e468f8f6f6d47ecbe126016b6edcf6d0ee380165e9c9317d83dd,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc6a2d0b03ab66a0c0c26bb81b6c5d7174362673a8b0ef49cfbabc735fe2a37e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc6a2d0b03ab66a0c0c26bb81b6c5d7174362673a8b0ef49cfbabc735fe2a37e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc78564370a09dfca7cf03fe71737c25adf007973e9ffabebe2b4e04bfa901d4.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc78564370a09dfca7cf03fe71737c25adf007973e9ffabebe2b4e04bfa901d4,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc7927e2a3101d9f365a4ce5fa2bc3e1e9bc29e0b6c509dfb5ab78e4288887b2.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc7927e2a3101d9f365a4ce5fa2bc3e1e9bc29e0b6c509dfb5ab78e4288887b2,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc84957ffed45630e8dfeb6bdac408798e1d36eb166505504aa528bfffae28c0.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc84957ffed45630e8dfeb6bdac408798e1d36eb166505504aa528bfffae28c0,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc915904b0a512dac7fb1423f5edc4c39a21282d1e802d3e69e3e1fc94f3c8e8.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc915904b0a512dac7fb1423f5edc4c39a21282d1e802d3e69e3e1fc94f3c8e8,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc973e2c680b80da6319446295345371179164723edfb5f003fa0a8269e335e0.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc973e2c680b80da6319446295345371179164723edfb5f003fa0a8269e335e0,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dc991201195ab8ff37cde1d521e8f1e2a4c914bba216a6e374cc73ad0a2cf24b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dc991201195ab8ff37cde1d521e8f1e2a4c914bba216a6e374cc73ad0a2cf24b,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dca2c1227083b8865a809c334544a1a8c741c161a32b0a61ba03d6e79631850f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dca2c1227083b8865a809c334544a1a8c741c161a32b0a61ba03d6e79631850f,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dca3a8f6bbe4e3be641adfd870352545e103298444f0cb68c932861327047b63.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,dca3a8f6bbe4e3be641adfd870352545e103298444f0cb68c932861327047b63,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/dcb5d275f67264d2a6ba2429d46561fe284d3abf1e12c5f600424e0189cfd5d3.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,dcb5d275f67264d2a6ba2429d46561fe284d3abf1e12c5f600424e0189cfd5d3,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/dccf1b217a62ca67e87b844edf76289287b42fb92f7c16c2191a002415b69f2e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dccf1b217a62ca67e87b844edf76289287b42fb92f7c16c2191a002415b69f2e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dcd55483cf73fb6934366fc7951b51f01699a9a239cb050959ff2448a58fb1f5.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dcd55483cf73fb6934366fc7951b51f01699a9a239cb050959ff2448a58fb1f5,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dce47ba7a402fce51189e58255cc3cbcc9d00b4034dd077baeb1ad90f592d8ef.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dce47ba7a402fce51189e58255cc3cbcc9d00b4034dd077baeb1ad90f592d8ef,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dce5b1568311f6f0f4b623caba2d5e28ac2c408c7f4f6d64f3478ee7e72329e7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dce5b1568311f6f0f4b623caba2d5e28ac2c408c7f4f6d64f3478ee7e72329e7,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dceddcf3a4c152341d9c3cac2d97755aa33fb848b7153e0653a0ef193ee9435a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dceddcf3a4c152341d9c3cac2d97755aa33fb848b7153e0653a0ef193ee9435a,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dcf0db38d42a1867bd4adb9a717c110dff6291856f44d4753443ca6b374dc69a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dcf0db38d42a1867bd4adb9a717c110dff6291856f44d4753443ca6b374dc69a,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dcf822554fa5cf2fda5de804fd7ed35285670a3dddb63b3ca57be8325d8dcc67.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dcf822554fa5cf2fda5de804fd7ed35285670a3dddb63b3ca57be8325d8dcc67,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dd01ae6008690f844482c1f0419754a0c69c3bb33990947274bb8291b3d1cf23.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dd01ae6008690f844482c1f0419754a0c69c3bb33990947274bb8291b3d1cf23,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dd05328ca0232ca9781b2013ec47dbe2da4324fc967a4312dba2ada0817a4b69.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dd05328ca0232ca9781b2013ec47dbe2da4324fc967a4312dba2ada0817a4b69,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/dd1335bc3a8e64775d3e50e96e86b9c5287edf1d15131292c2d7d2a1be06fc33.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dd1335bc3a8e64775d3e50e96e86b9c5287edf1d15131292c2d7d2a1be06fc33,section_slack,malware,2,detector_stable
